goodreads_book_id,tag_id,count
386286,11743,525
386372,11305,6866
386372,11743,1206
386421,23605,135
387749,7457,696
387749,14487,454
387749,11743,371
388018,20939,1019
388018,11743,249
388018,8517,233
388223,7457,344
388223,11743,76
389627,15048,782
389763,27095,98
389827,14487,243
389827,26138,200
390305,20939,190
390305,30358,130
390305,8517,105
390711,14487,450
390711,11743,391
391724,7457,546
391724,14821,430
391724,27669,420
391729,7457,340
391729,11743,162
391729,14821,157
392217,20939,306
392217,11743,161
392217,8517,133
392297,13547,516
392297,11743,206
392431,21689,169
392563,20673,799
392563,21689,331
393060,11743,349
393145,11305,966
393145,33114,297
393146,11305,1612
393146,33114,532
393199,21689,690
393199,7457,605
393199,11743,599
394228,20939,687
394228,8517,128
394469,11743,461
394535,11743,2282
394535,14487,645
394683,23605,104
394772,23605,236
394841,28422,111
394841,33114,31
395090,23831,3685
395090,7457,426
395182,11743,739
395182,7457,298
395182,15048,212
395220,21689,175
395233,21689,204
395233,4605,112
395851,33114,735
395851,11305,502
395871,22973,572
395875,33114,492
395875,11305,349
395875,22973,239
395922,33114,1093
395922,22973,530
395962,11305,2500
395962,26138,309
396266,14487,556
396266,26138,219
397456,11743,177
397456,33114,121
397466,11743,202
397466,33114,113
397860,14821,592
397860,11743,85
397867,14821,626
397867,11743,117
398323,11743,761
400354,11305,4012
400354,11743,665
400354,15048,659
400412,23831,2699
400412,7457,490
400881,11305,614
400881,11743,74
400906,11305,559
400906,11743,79
400924,11305,1011
401514,21689,752
401514,1691,189
401679,23605,603
401876,11743,196
402013,33114,2012
402013,15048,590
402014,33114,470
402014,11743,241
402014,6750,240
402015,33114,603
402015,15048,169
402017,8130,39
402045,11305,7458
402045,11743,1799
402045,14487,1281
402093,14487,2227
402093,11743,493
402128,23831,1722
402128,7457,298
402128,11743,146
402843,21689,352
402843,5870,186
404223,11305,1283
404223,11743,164
406373,7457,914
406373,11743,411
406373,23831,307
407234,26138,970
407234,22973,385
407429,23605,889
407813,11305,3600
407813,33114,966
407999,5951,344
408615,21689,531
409918,20939,510
409918,11743,289
410445,20939,871
410445,11743,232
411053,8130,162
411527,11743,428
411527,33114,362
412732,11743,1124
412732,7457,438
413158,6960,107
414298,11743,619
414298,15048,163
414895,11743,279
414895,7457,160
414999,26771,2141
414999,11743,1009
416580,14487,262
416580,11743,107
416580,1691,105
417524,23605,444
417780,23605,439
419083,21689,362
419083,8517,119
419103,13547,220
419103,11743,94
420278,23831,1181
420278,7457,33
420282,23605,1312
420282,7224,743
420297,23605,762
420404,23605,355
420496,11305,885
420734,26138,456
420734,8055,181
420739,26138,583
421129,26138,592
421129,11305,470
421549,6750,715
421549,11743,333
422452,26771,313
422452,11743,121
423156,11743,205
425029,20939,567
425029,30358,270
425029,8517,146
425123,20939,517
425123,11743,313
425123,8517,203
425123,30358,189
425124,20939,347
425124,11743,174
425124,8517,136
425377,14527,1363
425377,26138,1272
425377,14467,680
426025,7457,483
426025,27669,437
426025,11743,215
426030,7077,156
426030,11743,91
426504,27669,774
426504,11743,764
426504,7457,345
426625,23605,456
426775,6750,1060
426775,11743,305
426775,26138,176
426825,11743,264
426825,14487,255
427920,21689,234
427920,33114,153
428042,33114,598
428042,11305,584
428223,21689,194
428263,33114,12141
428263,11305,9913
428263,26138,6445
428862,21689,181
429024,7457,1033
429024,11743,374
429138,14487,739
429138,11743,330
429138,14467,187
429883,11305,1462
430968,21689,226
432020,19052,806
432020,11305,53
432283,15048,342
432283,21689,94
432283,7725,42
433035,20939,1033
433035,11743,260
433035,8517,239
433533,7457,1026
433533,11743,590
433533,33114,533
433567,11743,1228
433567,7457,695
434229,11743,80
434229,30358,48
434229,20939,46
434229,14821,39
434535,25685,249
434764,25685,284
435045,22973,999
435045,26138,704
436806,11743,364
436806,10825,145
437885,7224,37
438492,11743,1177
438492,33114,972
439173,11743,324
439275,33114,1383
439275,26138,442
439275,6750,428
439288,33114,6368
439363,19052,1204
439363,26138,90
441618,7077,121
441618,21689,52
443540,11743,252
443540,14487,66
444304,11305,1940
444304,11743,331
444347,20939,852
444347,11743,229
444381,11305,292
444381,11743,273
448836,23471,597
448836,21689,179
448873,11305,4138
448873,33114,1834
450573,23743,356
450573,9886,61
450573,30208,61
450573,15048,38
450836,14487,281
450836,25685,127
452157,11305,71
452157,21689,49
452235,11743,614
452235,30358,375
452235,20939,274
452244,14821,679
452244,11743,222
452306,33114,4331
452306,11743,1445
454236,21689,289
454236,1691,89
454856,21689,825
455373,26771,1622
455373,11743,1508
455373,30358,632
455764,14821,146
455764,11743,72
455764,22973,26
455925,30358,249
455925,11743,227
455930,30358,545
455930,11743,485
455941,30358,550
455941,11743,458
456028,11305,408
456028,11743,276
456057,11743,172
457264,21689,185
457264,23471,181
457457,26138,209
457457,11743,98
457762,23605,745
458034,22973,833
458034,26138,774
459064,11305,1405
459064,10731,150
459386,20939,336
459386,8517,260
459386,30358,146
460548,23605,564
460635,11743,588
460717,11743,228
460717,30358,159
460717,32130,51
462033,20939,2446
462033,14487,1129
462033,11743,745
464260,21689,643
465226,20939,771
465226,8517,696
465226,11743,510
465904,11743,212
467032,14821,327
467032,11743,158
467032,7457,99
468070,21689,68
469571,11743,1896
469901,26138,733
470495,21689,284
472025,23471,845
472025,21689,370
472331,13547,3793
472343,14821,1823
472343,11743,723
473623,7457,48
473623,11305,40
474634,6750,512
474634,11743,138
474634,26138,88
474858,23605,792
475276,19052,1681
475276,11305,109
475276,26138,74
475339,23605,1216
476543,22973,1420
476543,26138,1189
477338,33114,453
477338,11305,236
478657,22973,417
478657,26138,291
478894,11305,777
478894,11743,79
478951,11305,621
478951,10731,160
479415,26138,284
479561,26771,386
479561,28247,118
480204,7457,5465
480204,11743,1598
480204,14821,901
480479,21689,828
480570,14487,1034
480570,11743,286
480570,14467,191
481335,14821,221
481335,11743,84
481446,14487,1664
481446,14467,298
481462,14821,243
481462,11743,32
481743,33114,265
481743,11743,185
481749,25685,421
481749,21689,204
483445,11305,249
483445,21689,177
484167,19052,1108
484167,26138,70
484167,11305,57
485894,7457,7581
485894,11743,4366
487445,31254,241
487445,21689,168
487445,8517,117
487666,21689,163
487666,4605,104
489972,23605,287
490403,22973,521
490867,23605,1282
491735,6750,244
491735,11743,125
493455,33114,158
493455,10064,112
493456,33114,2118
493456,10064,1364
495395,21689,1758
497164,23535,399
497164,21689,220
497164,23471,197
497199,11743,517
498389,8517,489
498389,20939,475
498389,11743,296
498641,7077,302
498641,21689,142
498835,14487,431
498835,11743,325
498835,20939,182
500503,19052,1575
500503,11305,172
500743,11305,1106
500743,33114,501
501124,20939,663
501124,11743,448
501124,8517,190
502295,4605,126
502295,21689,88
502406,23605,67
503248,21689,300
504369,28247,137
504369,11743,105
504420,11743,244
504420,30358,239
505304,23605,500
508413,11743,175
508413,7077,142
508903,20939,1027
508903,11743,199
509784,26771,876
509784,11743,342
511240,15048,82
511614,7457,257
511614,11743,205
512475,20939,444
512475,11743,138
513176,26771,345
513207,26771,340
513207,11743,137
513367,26816,664
513367,21689,292
513367,23569,247
514210,23471,368
514210,5870,198
514210,21689,159
514313,21689,613
514313,4605,73
515905,23605,753
517188,11743,872
517188,7457,677
517344,11743,105
518848,33114,2833
519048,11305,1274
519048,11743,204
519112,23831,832
519112,11743,284
519112,27669,255
519933,11305,1138
519933,11743,142
520738,21689,175
520738,23471,90
522471,33114,389
522525,21689,418
522525,26816,144
522534,21689,589
522534,4605,226
522776,21689,330
522776,4605,210
525488,21689,157
525995,23605,658
525995,11305,303
527744,20939,1062
527744,8517,272
527744,11743,259
527862,11743,232
527862,27669,137
529626,11743,482
529626,7457,144
530793,21689,372
530793,4605,284
530848,33114,578
530848,11305,387
530965,26771,1353
530965,11743,786
531197,33114,345
531197,11743,283
531262,11743,511
531262,7457,336
531350,26138,1298
531350,11743,645
531421,21689,129
531989,27669,830
531989,11743,697
533465,11743,1166
533465,14487,696
534255,21689,389
534289,23471,87
534289,7457,36
534415,11305,143
534415,11743,107
534733,26138,1044
534733,8055,151
535441,14821,1089
535441,11743,784
535494,30241,130
535494,7077,121
535494,21689,103
536790,11305,870
536790,11743,94
536982,11305,498
536982,33114,283
537070,11305,743
537070,11743,148
537094,7457,423
537094,27669,318
537094,11743,232
537296,23605,401
537375,21689,217
537375,1691,83
538845,14487,448
538845,7457,444
538845,14467,114
539282,23743,668
539282,9886,231
539282,7457,151
539904,21689,51
540020,11743,770
540020,20939,218
541024,26771,390
541024,11743,182
541341,20939,157
541341,14821,134
541920,21689,258
542389,21689,422
542389,32130,197
542414,33114,376
542414,1691,202
542639,21689,87
542639,3027,43
542752,33114,348
543086,11305,285
543086,7457,149
543103,21689,413
543103,32130,208
543339,14487,199
543339,11743,193
543505,23605,114
543505,11743,70
543873,14487,95
544257,33114,850
544257,22973,569
544424,33114,976
544424,8055,386
544891,33114,2318
544891,11305,2297
544891,26138,1461
545951,11743,725
545951,7457,679
545951,14487,323
546018,14487,1014
546018,11743,747
546018,7457,616
547094,14821,2289
547094,11743,1065
550454,14487,445
550454,11743,206
550720,14487,672
550720,11743,542
550720,14467,192
550844,14821,1334
550844,11743,334
550940,11743,209
550940,1691,175
551536,11305,332
551876,23605,521
552887,8517,162
552894,20939,620
552894,11743,249
552987,26771,287
552987,11743,121
554674,21689,239
554674,4605,100
555500,11305,566
555500,33114,133
556136,33114,678
556136,14487,634
556511,23605,386
556602,14487,4176
556602,11743,2398
556629,30241,174
556629,7077,123
559889,1691,218
559889,11743,213
561403,33114,225
561403,6750,106
561456,11305,9592
561456,33114,4403
561909,21689,1784
561909,4605,1022
562763,23605,509
562930,33114,195
562930,26138,117
563458,11743,180
563458,33114,105
563887,11305,82
567616,21689,151
567616,25562,72
567678,11743,1212
567678,14821,769
567678,30358,184
567704,11305,844
567704,14821,474
567704,11743,241
567795,21689,1588
567795,27095,1033
568099,11305,823
568236,21689,661
568454,19052,1718
568454,11305,121
568476,11743,165
568592,19052,1309
568592,11305,146
568592,26138,86
568645,33114,1169
569346,19052,1502
569346,11305,87
569346,26138,71
570172,21689,793
570172,26816,700
571508,14487,249
571555,20939,453
571555,11743,139
573201,11743,201
573201,30358,169
576570,7457,85
576666,11743,163
576666,14487,138
577283,11743,302
577283,14487,223
577542,7457,139
579143,23605,96
579696,15048,330
579696,11743,48
579696,7725,45
581125,11743,120
581125,26771,72
581409,23605,834
581552,27669,237
581552,7457,229
581552,11743,213
582533,27095,143
582533,21689,113
583924,22973,464
583924,26138,324
584637,23471,1046
584637,21689,184
584637,7457,93
586472,21689,690
586516,20673,310
586516,4605,134
586516,21689,116
587582,11305,4151
587582,11743,347
587638,11743,468
587638,14487,234
587638,1691,114
587638,11305,92
587666,11743,101
588138,21689,1044
588138,21024,753
588138,23471,427
588234,11743,467
588369,6750,388
588369,11743,209
588369,11305,185
588747,7457,413
588747,20939,268
589979,11305,971
589979,11743,149
590552,23605,325
592089,33114,317
592089,10064,301
592657,11743,560
592657,7457,174
595375,33114,762
595822,7077,156
595822,26138,95
595822,11743,90
596259,25685,286
596259,21689,191
597790,11305,4037
597790,11743,822
598117,11743,216
598117,14487,200
598117,33114,188
598159,23605,236
598160,23605,399
599090,26771,320
599090,11743,168
599090,11305,94
603911,33114,132
603911,1691,97
603911,20939,79
604635,11743,230
604635,8055,67
604803,11305,455
604803,11743,183
604803,10731,150
605015,14821,353
605015,11743,133
606818,21689,344
607639,11743,1013
608216,14487,451
608216,11743,107
608287,27669,704
608287,11743,578
608474,7457,2479
608474,20939,2368
608474,11743,1188
608601,23605,322
608906,11305,204
609035,7077,161
609035,4605,87
609035,21689,84
609035,7457,72
611298,15048,289
611298,21689,226
612188,21689,253
612188,4605,177
613283,21689,526
613283,4605,234
613991,11743,59
613991,11305,53
615233,13873,71
615233,23605,57
615570,21689,779
615570,27095,343
615921,26771,207
616318,13547,48
616678,11305,400
616678,11743,179
616828,7457,422
616828,11743,388
617526,11743,148
617526,1691,143
618177,11305,1690
618177,11743,142
621739,23605,455
623976,11305,983
623976,33114,342
623976,11743,192
625094,11743,477
625094,14487,306
625094,7457,298
625554,14487,345
625603,26771,316
627206,10304,28
627984,11743,307
627984,20939,266
628139,26138,1286
628139,8055,224
633270,33114,293
633270,11305,197
634407,20939,689
634407,8517,490
634407,11743,335
634583,4605,150
634583,21689,121
634583,3611,108
634583,4594,63
635083,23605,413
639787,20939,1526
639787,11743,372
639864,21689,249
639864,4605,241
641604,5951,265
643301,11743,102
643962,20939,955
643962,11743,221
643974,20939,1057
643974,11743,235
643988,20939,457
643988,11743,119
644655,20939,636
644655,8517,250
644655,11743,189
645023,11305,4007
645023,11743,330
645180,11743,336
645180,11305,323
646056,11305,19
646056,7457,14
646195,11743,105
648194,6750,330
648194,26138,134
648194,11743,128
651260,11305,1580
653396,27095,129
653396,21689,101
653559,20939,58
653559,7457,43
653559,11743,16
653711,26771,443
653711,11305,396
655601,33114,108
657034,20939,618
657034,30358,404
657034,11743,290
657034,8517,239
657371,21689,335
657371,19742,150
659388,11743,490
659388,15048,60
659469,11305,1697
659469,7457,322
659546,20939,232
659546,11743,202
659546,30358,69
659612,11743,442
659612,33114,210
659622,11743,365
659622,14821,182
662597,33114,842
662597,11743,289
663098,11305,476
663098,14821,232
666758,30241,291
666758,7077,152
667234,23605,322
667985,19052,2080
667985,26138,105
668710,11305,366
668710,20939,106
669570,11305,1222
669570,33114,322
671724,14487,562
671724,11743,138
671724,14467,116
672493,7077,574
672493,30241,246
672875,7457,1223
672875,11305,528
672875,11743,487
672948,11743,113
673252,11305,417
673657,11305,3038
673657,11743,253
674220,14527,1302
674220,26138,955
674220,14467,518
675614,29452,40
675905,11743,78
675905,6750,73
676555,20673,311
676555,21689,129
676555,4605,91
676737,11743,786
676737,11305,677
682153,26138,110
682745,21689,151
682751,23605,386
682761,21689,509
682793,11743,406
682804,14487,1798
682804,11743,997
682920,23605,583
685401,5951,354
685401,21689,69
687215,11305,1571
687215,11743,213
687278,21689,356
688191,11305,739
688191,33114,657
690866,11743,799
690866,14487,197
690926,33114,131
690926,11305,124
690955,23605,232
691520,20673,503
691520,4605,496
691520,21689,317
693016,14527,2043
693016,14467,875
693172,14821,532
693172,11743,166
693208,33114,4589
696177,19052,76
696177,26138,69
697210,11743,191
701738,11743,253
702539,11743,336
702539,8517,193
702539,20939,166
703292,14487,2420
703292,33114,1564
703292,11743,951
704043,22973,1137
704043,26138,860
710969,33114,98
711901,21689,322
711901,32130,263
712313,11743,255
712313,6750,252
712807,33114,106
712807,11743,101
714380,21689,99
714380,26816,80
714569,14487,772
714569,11743,174
714711,27095,77
714711,21689,52
714902,33114,767
715791,22973,717
715791,26138,488
715834,20939,640
715834,8517,369
715834,30358,359
716696,23831,51
716944,23605,394
720298,27095,360
720298,21689,80
721003,33114,245
721003,1691,219
721012,11743,328
721012,27669,240
722864,26816,146
722864,23605,133
724371,23831,870
724371,7457,384
724371,11305,64
730501,7457,304
730501,11743,114
731804,23605,279
732562,23831,401
732562,7457,351
732562,11743,233
734542,23605,411
736131,20939,974
736131,7457,856
736131,11743,486
736376,11743,276
736376,5870,57
737957,21689,98
739840,7457,297
739840,11743,150
743599,26138,1552
743599,14527,776
744615,13547,625
747061,25685,226
747746,11743,703
747746,11305,358
748862,21689,173
748862,27095,146
751635,33114,213
752900,7457,1457
752900,23743,1241
752900,9886,427
752994,23743,519
752994,7457,387
752994,9886,167
752994,11743,121
754713,20939,712
754713,7457,609
754713,11743,322
758153,21689,296
758153,4605,91
759611,23605,1265
759900,20939,65
759900,8517,57
759945,5951,361
759945,21689,229
759945,23334,183
759960,33114,329
759960,11743,202
760025,5951,331
760025,21689,62
760110,26771,403
760110,11743,149
760168,23605,46
760205,23605,232
760941,21689,242
761023,14821,856
761023,27669,171
761023,11743,110
761575,26771,494
761575,11743,160
761732,11305,1300
761732,11743,277
762053,26138,1163
762053,11305,253
762053,22973,229
762064,20939,692
762064,26138,366
762134,11743,321
762134,14487,160
762288,11743,39
762288,33114,36
762462,5951,137
762462,21689,99
762563,21689,177
762563,4605,58
762806,20939,518
762806,11743,463
762806,30358,231
763047,6750,382
763047,11743,96
763362,5951,815
763362,21689,312
763429,14821,247
763429,13547,220
763594,11743,126
763594,30358,117
764063,20673,160
764063,21689,149
764063,4605,123
764073,14487,576
764073,11743,465
764165,21689,315
764165,21195,121
764347,33114,3670
764347,10064,2653
764434,20939,549
764434,11743,139
764903,7457,332
764903,21689,325
764903,4605,248
765148,23605,422
765193,23605,227
765427,23831,700
765427,7457,573
765427,11305,134
765427,11743,101
765811,11743,274
765811,27669,79
766020,23605,886
766917,11743,147
766955,23605,1227
767171,21689,1099
767307,20939,552
767307,14487,464
767307,11743,371
767680,23605,1589
768878,11305,1375
768878,33114,450
768889,11305,2567
768889,11743,400
769016,23005,1462
769016,21689,429
769212,21689,78
769212,4605,44
769483,11305,3296
769483,33114,844
769658,26771,417
769658,11743,190
769712,13547,285
770038,23605,295
770040,23605,285
770051,23605,953
771332,32130,261
772852,7077,269
772852,21689,172
772852,4605,169
772976,21689,42
772976,4605,21
773038,27095,230
773276,23605,152
773480,23605,93
773514,7457,409
773514,33114,310
773514,11743,293
773606,23605,336
773858,4605,822
773858,3611,221
773858,21689,201
773951,23605,855
774060,14527,512
774060,26138,468
774060,14467,234
775346,11743,870
775346,20939,288
775597,23605,877
776159,20939,405
776159,11743,259
776159,8517,225
776159,7457,68
776407,11743,400
777211,11743,268
777211,30358,251
780581,7457,719
780581,11743,256
780845,19052,1021
780845,11305,37
781046,33114,534
781046,26138,387
781110,14487,2419
781110,33114,1238
781182,5951,483
781182,21689,254
781182,11937,181
781498,23605,277
781787,21689,514
781787,1746,499
781787,7457,415
781844,21689,296
782580,23831,580
782580,7457,96
782854,23605,280
783127,21689,259
783127,27095,245
783291,11743,690
784222,19052,2145
784222,11305,120
784222,26138,116
784911,33114,465
784911,11305,295
784911,11743,241
785092,27095,120
785092,21689,91
785453,14487,692
785453,33114,296
785453,11743,248
785454,11743,177
785454,14487,93
786256,23605,925
787660,11743,244
787660,33114,149
789344,20939,454
789344,11743,188
789559,23605,116
790171,21689,499
790171,1691,263
792161,14487,720
792161,11743,352
792938,21689,162
792938,4605,112
793399,22973,686
793399,11305,469
795034,11305,924
797094,26771,208
801178,21689,218
801178,27095,181
803171,23605,555
805023,11743,308
807968,11305,248
813214,14821,1939
813214,11743,470
815150,26138,858
815150,14527,394
815158,23605,372
815158,11152,146
815234,23605,193
815234,6960,141
815309,11743,1254
815309,8055,153
815716,5951,489
815716,21689,190
816720,11743,707
816752,11743,122
816870,14487,1106
816870,11743,470
816870,7457,445
816870,33114,381
816953,33114,1447
816953,26138,671
817791,28422,722
817791,21689,721
818372,1691,193
818372,11743,192
818372,30358,128
818811,21689,801
819667,23605,336
820273,23605,292
820394,11743,240
820394,14487,220
820394,20939,217
820394,8517,157
820480,14487,487
820480,20939,238
820480,11743,140
820517,11743,87
820956,14487,429
820956,26138,119
820956,14467,97
821000,7457,191
821003,23831,447
821003,7457,228
821056,11743,173
821611,21689,902
821611,4605,728
821611,7457,419
822989,4605,39
823411,11743,338
824062,4605,282
824062,7077,282
824062,21689,190
824204,23605,161
824318,25562,20
824318,8517,7
824318,20939,3
824508,11743,64
824508,33114,55
824734,11305,336
824763,11305,26
825081,23605,684
825377,23605,600
825473,11743,142
825473,30358,110
825508,14487,348
825508,11743,272
825509,14487,288
825509,11743,193
825576,23605,136
826582,23605,296
826583,23605,236
826583,7224,170
826584,23605,568
826585,23605,557
826845,26771,668
826845,11743,569
826845,7457,436
827412,14527,884
827412,14467,783
827412,26138,742
827497,7457,80
827497,23743,69
827497,11743,45
827685,4605,286
827685,21689,257
828015,33114,175
828015,14487,156
828015,11743,104
828084,33114,238
828387,11743,647
828387,8055,96
828483,33114,115
829313,20673,398
829313,4605,157
829313,21689,130
830791,11743,216
830791,30358,186
831194,11305,436
831635,21689,191
831635,23005,48
831829,14821,363
832543,21689,113
833253,7077,250
833253,21689,111
833549,23605,130
833550,23605,329
833710,33114,509
833710,11305,250
834378,20939,1260
834378,8517,292
834378,11743,289
835155,6750,207
835155,11743,45
835155,26138,34
835202,23605,416
835495,23605,230
835623,26816,667
835623,21689,561
836606,19052,2644
836606,11305,201
836607,19052,2806
836607,11305,190
836607,26138,157
836611,19052,2702
836611,11305,179
836611,26138,145
836984,11743,123
836984,6750,85
837501,11743,246
837501,11305,159
838917,7077,96
838917,21689,38
840163,11743,104
840278,26771,505
840278,11743,193
841628,26771,235
841973,26771,355
841973,11305,211
841973,7457,128
844051,7457,187
844051,14487,136
844051,11743,114
845403,23605,363
845977,21689,56
846066,23605,99
846984,33114,704
849380,21689,306
849380,27095,162
851393,7457,162
851678,21689,153
851678,19742,74
852460,8130,52
852470,33114,2024
852470,26138,863
854252,14487,188
854252,11743,81
854757,26138,1932
854757,6750,964
856917,19052,1799
856917,26138,173
857418,23605,309
857445,23605,637
857448,23605,600
857501,23605,191
857502,21689,89
857502,23471,71
858037,23605,205
858513,23605,838
858514,23605,380
858719,23605,363
858719,6960,161
861326,26138,1075
861326,14527,909
861326,14467,789
862041,11743,703
862350,22973,500
862350,11305,457
866136,26771,560
866222,5951,514
866222,21689,95
867247,23471,629
867247,21689,471
867247,7457,248
867248,23605,571
867387,20939,810
867387,11743,212
867650,23605,113
872333,33114,1987
872333,11305,1100
872333,22973,938
875441,14487,217
875441,11743,123
877752,19052,2501
877752,11305,148
877752,26138,130
884288,11305,1422
884288,11743,419
884288,15048,383
885744,11305,44
886066,26771,541
886066,11743,204
886512,23605,273
887201,11305,76
887877,11305,5011
887877,11743,497
889284,26771,450
889284,11743,372
890143,33114,336
891593,11305,1537
891593,14487,288
891593,11743,227
891671,14487,309
891671,11743,209
891671,28259,88
891812,14527,732
891812,26138,645
891812,14467,297
892295,20939,106
892295,7457,49
893731,15048,354
893731,11743,263
893731,20939,98
895886,7457,151
895886,11743,74
896622,26138,492
896622,14527,484
896622,14467,227
896623,26138,539
896623,14527,526
896623,14467,219
898885,14487,1050
898885,11743,686
899492,7457,1042
899492,27669,703
899492,14821,574
899492,11743,285
899608,23605,83
899962,23605,117
900065,23605,163
900070,23605,69
900892,11937,266
900892,21689,151
901680,21689,13
901680,3027,13
902715,11305,4466
902715,11743,199
905092,5951,156
905092,11937,97
905382,4605,131
905382,21689,108
905885,6750,223
905885,26138,104
906541,23605,275
906560,4605,141
906560,7077,126
906560,21689,101
910863,26771,869
910863,11743,356
911579,23605,400
914211,5951,231
914211,21689,125
918789,23743,112
918789,7457,52
918789,11743,43
920143,23605,178
920143,11152,105
920607,13547,1081
920607,11305,478
920649,27669,470
920649,7457,386
920649,11743,253
920649,14821,124
920780,23605,418
921651,23605,143
922991,11743,290
922991,14487,276
923950,21689,596
923950,27095,380
925367,21689,256
925367,1691,115
926908,11305,259
926908,11743,77
927979,11305,1099
927979,11743,576
929782,7457,283
930612,11743,78
934700,23605,130
935308,20939,1080
935308,8517,575
935308,11743,541
937249,11743,273
937249,30358,268
938544,11305,1318
938544,10731,128
943402,14821,2873
943402,11743,962
944073,11305,7325
944073,11743,729
944076,11305,4122
944076,11743,364
946899,14487,161
946899,26138,134
946899,7077,95
948526,11305,165
949709,23605,155
953260,11305,569
953260,33114,267
954303,19052,1102
954303,26138,61
954674,33114,1192
961831,14487,360
961831,26138,286
961831,11743,232
961831,20939,190
961833,14487,560
961833,26138,357
967494,23605,894
968403,11743,429
968403,8055,99
969177,11743,101
969177,26138,78
969275,19052,1026
969275,11305,98
974122,7077,79
974122,21689,27
975119,26771,89
975119,11743,48
978098,21689,217
981161,11743,126
981161,30358,69
981463,23605,302
981463,11221,129
985386,19052,816
985386,20939,120
988170,23605,99
988950,20939,361
988950,11743,128
989313,7457,253
989313,11743,167
991197,13547,1651
994156,26138,43
998133,11743,563
1000751,7457,1041
1000751,11743,351
1003761,19052,1220
1003761,26138,43
1008231,33114,141
1011359,19052,2026
1011359,26138,127
1011632,14821,568
1011632,11305,175
1011632,11743,156
1013383,23605,435
1015311,19052,934
1015311,26138,49
1022866,7077,100
1022866,4605,88
1022866,21689,66
1025039,19052,1404
1025039,26138,152
1025250,33114,263
1027760,23605,160
1031461,23605,125
1044141,5951,165
1044141,27095,154
1044355,15048,2041
1044355,21689,1672
1045757,14487,335
1045757,33114,153
1048645,14487,221
1048645,32130,125
1050383,20939,236
1050383,30358,172
1050383,11743,145
1051620,11305,1328
1055617,25685,288
1056627,27095,34
1056627,7077,31
1062516,23605,791
1070527,19052,48
1081560,11305,146
1081560,11743,30
1085771,14821,498
1085771,13547,414
1087075,6750,414
1087204,19052,4432
1087204,26138,285
1087205,19052,1904
1087205,26138,110
1087207,19052,1756
1087207,26138,94
1096390,11743,1025
1096390,15048,269
1098486,21689,269
1099097,23605,133
1099301,20939,544
1099301,11305,409
1105093,14487,72
1105093,11743,39
1105093,14467,20
1107001,8130,62
1111600,11305,164
1111600,10731,20
1113545,11305,516
1113545,33114,135
1116393,11305,875
1126719,26771,559
1127996,8130,83
1127996,21689,81
1128178,21689,1131
1128434,11305,4007
1128434,11743,445
1128437,11743,162
1128437,11305,130
1128437,27669,128
1134122,27095,454
1134122,21689,220
1137215,11305,798
1137215,11743,578
1145862,23605,314
1149440,4594,104
1153709,23605,121
1157452,19052,1318
1157452,11305,104
1157452,26138,84
1158706,20939,581
1158967,11743,1348
1158967,11305,954
1162022,26138,543
1162543,11305,596
1162543,33114,496
1166131,33114,263
1166131,1691,148
1166599,11305,4793
1168341,26816,1367
1168341,21689,742
1168341,23569,358
1169808,33114,594
1169808,11305,413
1169808,22973,272
1170158,11305,127
1170158,11743,114
1170158,33114,51
1173576,21689,332
1173576,27095,100
1175893,11305,410
1175893,33114,238
1175893,1691,125
1176884,20939,315
1176884,6750,90
1176884,26138,86
1178039,30358,256
1178039,11743,235
1178039,20939,163
1197646,23605,212
1205297,11743,707
1205297,28422,197
1206073,21689,125
1207904,4605,269
1207904,20673,201
1207904,21689,178
1210754,11305,1011
1210754,33114,578
1210754,11152,356
1211904,11305,236
1211904,33114,65
1215032,11305,12510
1215032,11743,1522
1215290,7224,145
1219103,7457,316
1219103,11743,151
1219103,1691,150
1219954,11743,105
1219954,6750,49
1225261,20939,301
1225261,30358,269
1225261,8517,147
1225261,11743,141
1225621,11305,708
1225621,22973,575
1231511,11305,209
1233478,22973,361
1233478,11305,284
1237300,21689,1231
1237300,10245,398
1237398,19052,2403
1237398,11305,166
1238684,11305,981
1238684,13547,638
1240662,22973,1631
1240662,26138,1537
1242729,7725,79
1242729,15048,54
1244286,15505,58
1244286,27669,38
1248179,11743,679
1248179,30358,204
1249630,11743,95
1251032,33114,512
1251032,11305,405
1254951,14487,1622
1254951,33114,1587
1255781,21689,587
1258121,11743,76
1268348,11743,137
1268348,6750,53
1268479,11305,4731
1268479,11743,360
1270615,13547,499
1270615,11305,425
1275105,7224,84
1278752,14487,1537
1278752,11743,1084
1278752,20939,612
1279686,14487,1066
1279686,11743,245
1279686,14467,185
1282954,11743,463
1282954,6750,240
1291211,33114,151
1295102,33114,2060
1295102,26138,1015
1296415,23605,316
1297150,14487,1125
1297150,11743,271
1297150,14467,184
1297985,21689,1188
1297985,20673,1035
1297985,26816,771
1300350,11743,108
1301153,33114,568
1301153,26138,215
1301153,6750,212
1303564,33114,120
1314332,26138,338
1316382,11743,328
1316382,26138,91
1316617,22973,592
1316617,11305,475
1316617,26138,411
1317181,11305,177
1317696,11743,539
1317696,14487,266
1317696,11305,121
1325218,14821,929
1325218,27669,336
1326258,33114,2285
1326258,11305,1526
1326258,22973,1098
1330324,11743,529
1330324,14487,508
1331653,11743,269
1333030,10825,497
1333030,26138,474
1335019,14821,562
1335019,11305,196
1337448,21689,291
1337448,4605,138
1347837,26771,281
